line_id,from_bus,to_bus,from_facility_code,to_facility_code,voltage_kv,length_km,asset_type,status,number_of_original_segments,topology_confidence_score,parallel_group_id,r_ohm_per_km,r_value_status,r_source_id,r_source_confidence,r_scenario_id,r_assumption_note,x_ohm_per_km,x_value_status,x_source_id,x_source_confidence,x_scenario_id,x_assumption_note,c_nf_per_km,b_siemens_per_km,c_b_value_status,c_b_source_id,c_b_source_confidence,c_b_scenario_id,c_b_assumption_note,max_i_ka,max_i_value_status,max_i_source_id,max_i_source_confidence,max_i_scenario_id,max_i_assumption_note,thermal_limit_mva,thermal_limit_value_status,thermal_limit_source_id,thermal_limit_source_confidence,thermal_limit_scenario_id,thermal_limit_assumption_note,self_loop,solver_ready,notes
ATPL_00327,1309S5000700_60,1305S5014600_60,1309S5000700,1305S5014600,60.0,6.192701,overhead,em exploração,3,0.9215,PG_1305S5014600_1309S5000700_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00328,1307S5007700_60,1311S5012400_60,1307S5007700,1311S5012400,60.0,12.484227,overhead,em exploração,2,0.8206,PG_1307S5007700_1311S5012400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00329,1317S5003500_60,1317S5001800_60,1317S5003500,1317S5001800,60.0,6.411001,overhead,em exploração,3,0.8695,PG_1317S5001800_1317S5003500_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00330,1604S5007400_60,1608S5006800_60,1604S5007400,1608S5006800,60.0,16.201275,overhead,em exploração,2,0.9056,PG_1604S5007400_1608S5006800_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00331,0306S5004700_60,1609S5011200_60,0306S5004700,1609S5011200,60.0,14.935302,overhead,em exploração,3,0.903,PG_0306S5004700_1609S5011200_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00332,0312S5008500_60,0312S5003800_60,0312S5008500,0312S5003800,60.0,4.647002,overhead,em exploração,1,0.8574,PG_0312S5003800_0312S5008500_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00333,1111S5850000_60,1105P5395500_60,1111S5850000,1105P5395500,60.0,4.576462,overhead,em exploração,5,0.8097,PG_1105P5395500_1111S5850000_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00334,1106S5072500_60,1106P5397000_60,1106S5072500,1106P5397000,60.0,0.819583,cable,em exploração,1,0.707,PG_1106P5397000_1106S5072500_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00335,0606P5020600_60,0607S5003400_60,0606P5020600,0607S5003400,60.0,17.808672,overhead,em exploração,2,0.962,PG_0606P5020600_0607S5003400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00336,1016S5000100_60,1001S5004200_60,1016S5000100,1001S5004200,60.0,13.199413,overhead,em exploração,2,0.918,PG_1001S5004200_1016S5000100_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00337,1512S5030700_60,1512P5032500_60,1512S5030700,1512P5032500,60.0,2.600383,overhead,em exploração,4,0.8956,PG_1512P5032500_1512S5030700_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00338,0813S5061900_60,0813S5062400_60,0813S5061900,0813S5062400,60.0,11.183306,overhead,em exploração,1,0.6852,PG_0813S5061900_0813S5062400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00339,0705S5042000_60,0705S5042200_60,0705S5042000,0705S5042200,60.0,5.949506,overhead,em exploração,3,0.7241,PG_0705S5042000_0705S5042200_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00340,1106S5716600_60,1106P5470000_60,1106S5716600,1106P5470000,60.0,2.543739,cable,em exploração,3,0.8384,PG_1106P5470000_1106S5716600_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00341,1114S5140100_60,1114P5340100_60,1114S5140100,1114P5340100,60.0,0.643063,overhead,em exploração,1,0.9139,PG_1114P5340100_1114S5140100_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00342,1114S5140100_60,1114P5340100_60,1114S5140100,1114P5340100,60.0,0.654618,overhead,desligado/reserva,1,0.925,PG_1114P5340100_1114S5140100_60kv_desligado_reserva,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00343,1109S5727400_60,1109S5430000_60,1109S5727400,1109S5430000,60.0,11.203167,overhead,em exploração,1,0.9163,PG_1109S5430000_1109S5727400_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00344,1421S5002900_60,1418S5003600_60,1421S5002900,1418S5003600,60.0,18.599516,overhead,em exploração,4,0.9359,PG_1418S5003600_1421S5002900_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00345,1503P5020100_60,1503S5021100_60,1503P5020100,1503S5021100,60.0,1.195818,cable,em exploração,1,0.9492,PG_1503P5020100_1503S5021100_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00346,1510P5020500_60,1510S5021200_60,1510P5020500,1510S5021200,60.0,2.937473,cable,em exploração,1,0.8771,PG_1510P5020500_1510S5021200_60kv_em_explora_o,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S1_cable_transformer_source_backed,Missing: no final Portuguese B/capacitance LUT selected.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Scenario band available only for E-REDES 36/60 kV cables.,,SCENARIO_ASSUMED,SRC_EREDES_DMAC33281,medium,S1_cable_transformer_source_backed,Derived only inside scenario from selected cable current band.,False,False,"Cable current/thermal bands exist from E-REDES 36/60 kV scenarios, but branch cable section and installation condition are unknown. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values."
ATPL_00347,0806S5060700_60,0806P5061500_60,0806S5060700,0806P5061500,60.0,4.256587,overhead,em exploração,2,0.9228,PG_0806P5061500_0806S5060700_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
ATPL_00348,1001S5001300_60,1001S5000400_60,1001S5001300,1001S5000400,60.0,10.881365,overhead,em exploração,1,0.9239,PG_1001S5000400_1001S5001300_60kv_em_explora_o,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese R LUT selected.,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese X LUT selected.,,,MISSING,,missing,S0_missing_only,Missing: no final Portuguese B/capacitance LUT selected.,,MISSING,,missing,S0_missing_only,Missing.,,MISSING,,missing,S0_missing_only,Missing.,False,False,No complete Portuguese 60 kV overhead current/thermal LUT is defensibly sourced. R/X/B are intentionally missing unless a future scenario explicitly selects source-backed or benchmark-only values.
